1,1,5,978824268
9,1,5,978225952
10,1,5,978226474
17,3114,5,978159386
19,1,5,978555994
34,1,5,978102970
36,1,5,978061285
36,3114,5,978061895
38,1,5,978046225
39,3114,5,978044380
43,3114,5,978026605
44,1,5,978019369
48,3114,5,977975782
49,1,5,977972501
51,1,5,977947828
51,3114,5,977947865
53,3114,5,977949668
53,2253,5,977981686
55,3114,5,977943112
56,1,5,977938855
56,3114,5,977939727
58,3114,5,977936872
63,3114,5,977900864
65,1,5,991368774
65,3114,5,977887916
75,1,5,977851099
75,3114,5,977852285
76,1,5,977847069
92,3114,5,977646817
112,1,5,977508486
112,3114,5,977508515
119,1,5,977513481
119,3114,5,977468982
121,1,5,977459322
132,1,5,977427737
135,3114,5,977417100
146,1,5,977348756
148,1,5,977335193
148,3114,5,977335119
156,1,5,977249672
156,3114,5,977251186
157,1,5,977249416
157,3114,5,977249364
161,3114,5,977221492
162,1,5,982104496
162,3114,5,978995938
169,1,5,977199102
182,1,5,977085326
184,1,5,1038970374
186,1,5,977059438
195,1,5,986048425
198,1,5,976980054
198,3114,5,976979728
205,3114,5,976923455
213,1,5,976900243
213,3114,5,976900243
220,1,5,976836351
220,3114,5,976836388
223,1,5,976832460
223,3114,5,976832460
231,1,5,1040445432
236,3114,5,976765100
239,1,5,993359328
245,3114,5,976735748
246,1,5,976728579
246,3114,5,976728464
258,1,5,976671645
260,2253,5,976672237
265,3114,5,976648771
271,2253,5,976678724
272,1,5,976695356
272,3114,5,976694589
273,1,5,976774952
273,3114,5,976773631
274,3114,5,976593963
280,3114,5,976574835
284,1,5,976570517
300,1,5,976506060
300,3114,5,976506046
301,1,5,976505707
301,3114,5,976505707
307,1,5,976486678
325,1,5,976402092
333,1,5,996356395
340,3114,5,976341291
343,1,5,1003251499
346,1,5,976334600
350,1,5,976326454
350,3114,5,976326648
355,3114,5,976676171
369,1,5,976309628
370,3114,5,976651020
385,1,5,976300183
385,3114,5,976300203
389,1,5,976298977
392,3114,5,990818093
399,3114,5,976294514
400,3114,5,976294509
403,3114,5,976307555
411,1,5,997066018
413,1,5,976287901
413,3114,5,976287901
424,3114,5,1008874611
429,1,5,976258377
429,3114,5,976257468
431,3114,5,976250393
434,1,5,976248571
436,3114,5,976246143
436,2017,5,976246270
438,1,5,976245352
445,3114,5,976241943
450,3114,5,976234808
451,1,5,976415081
