3190,Supernova (2000),Adventure|Sci-Fi
3225,Down to You (2000),Comedy|Romance
3239,Isn't She Great? (2000),Comedy
3273,Scream 3 (2000),Horror|Mystery|Thriller
3276,Gun Shy (2000),Comedy
3285,Beach, The (2000),Adventure|Drama
3286,Snow Day (2000),Comedy
3287,Tigger Movie, The (2000),Animation|Children's
3291,Trois (2000),Thriller
3298,Boiler Room (2000),Drama
3299,Hanging Up (2000),Comedy|Drama
3300,Pitch Black (2000),Action|Sci-Fi
3301,Whole Nine Yards, The (2000),Comedy|Crime
3316,Reindeer Games (2000),Action|Thriller
3317,Wonder Boys (2000),Comedy|Drama
3321,Waiting Game, The (2000),Comedy
3322,3 Strikes (2000),Comedy
3323,Chain of Fools (2000),Comedy|Crime
3324,Drowning Mona (2000),Comedy
3325,Next Best Thing, The (2000),Comedy|Drama
3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,Beyond the Mat (2000),Documentary
3353,Closer You Get, The (2000),Comedy|Romance
3354,Mission to Mars (2000),Sci-Fi
3355,Ninth Gate, The (2000),Thriller
3356,Condo Painting (2000),Documentary
3408,Erin Brockovich (2000),Drama
3409,Final Destination (2000),Drama|Thriller
3452,Romeo Must Die (2000),Action|Romance
3453,Here on Earth (2000),Drama|Romance
3454,Whatever It Takes (2000),Comedy|Romance
3481,High Fidelity (2000),Comedy
3482,Price of Glory (2000),Drama
3483,Road to El Dorado, The (2000),Animation|Children's
3484,Skulls, The (2000),Thriller
3510,Frequency (2000),Drama|Thriller
3511,Ready to Rumble (2000),Comedy
3512,Return to Me (2000),Drama|Romance
3513,Rules of Engagement (2000),Drama|Thriller
3514,Joe Gould's Secret (2000),Drama
3515,Me Myself I (2000),Comedy
3534,28 Days (2000),Comedy
3535,American Psycho (2000),Comedy|Horror|Thriller
3536,Keeping the Faith (2000),Comedy|Romance
3537,Where the Money Is (2000),Comedy|Drama
3539,Filth and the Fury, The (2000),Documentary
3553,Gossip (2000),Drama|Thriller
3554,Love and Basketball (2000),Drama|Romance
3555,U-571 (2000),Action|Thriller
3562,Committed (2000),Comedy|Drama
3563,Crow: Salvation, The (2000),Action|Horror
3564,Flintstones in Viva Rock Vegas, The (2000),Children's|Comedy
3565,Where the Heart Is (2000),Comedy|Drama
3566,Big Kahuna, The (2000),Comedy|Drama
3571,Time Code (2000),Drama
3578,Gladiator (2000),Action|Drama
3579,I Dreamed of Africa (2000),Drama
3580,Up at the Villa (2000),Drama
3582,Jails, Hospitals & Hip-Hop (2000),Drama
3593,Battlefield Earth (2000),Action|Sci-Fi
3594,Center Stage (2000),Drama
3595,Held Up (2000),Comedy
3596,Screwed (2000),Comedy
3597,Whipped (2000),Comedy
3598,Hamlet (2000),Drama
3615,Dinosaur (2000),Animation|Children's
3616,Loser (2000),Comedy|Romance
3617,Road Trip (2000),Comedy
3618,Small Time Crooks (2000),Comedy
3623,Mission: Impossible 2 (2000),Action|Thriller
3624,Shanghai Noon (2000),Action
3646,Big Momma's House (2000),Comedy
3647,Running Free (2000),Drama
3717,Gone in 60 Seconds (2000),Action|Crime
3719,Love's Labour's Lost (2000),Comedy|Romance
3743,Boys and Girls (2000),Comedy|Romance
3744,Shaft (2000),Action|Crime
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi
